confidence_score,interaction_type,partner_in_mosaic,partner_symbol,source_db,target_id,updated_at
551,physical,False,TRPV5,STRING,SLC12A3,2026-05-26 12:34:42.959542+00:00
551,physical,False,KCNJ16,STRING,SLC12A3,2026-05-26 12:34:42.959542+00:00
544,physical,True,CFTR,STRING,SLC12A3,2026-05-26 12:34:42.959542+00:00
537,physical,False,AQP1,STRING,SLC12A3,2026-05-26 12:34:42.959542+00:00
534,physical,False,SLC4A2,STRING,SLC12A3,2026-05-26 12:34:42.959542+00:00
532,physical,False,SLC22A8,STRING,SLC12A3,2026-05-26 12:34:42.959542+00:00
525,physical,False,ITSN1,STRING,SLC12A3,2026-05-26 12:34:42.959542+00:00
520,physical,False,SLC4A4,STRING,SLC12A3,2026-05-26 12:34:42.959542+00:00
517,physical,False,CYP11B1,STRING,SLC12A3,2026-05-26 12:34:42.959542+00:00
517,physical,True,SLC12A1,STRING,SLC12A3,2026-05-26 12:34:42.959542+00:00
915,physical,False,ACPP,STRING,SLC45A3,2026-05-26 12:34:42.959542+00:00
894,physical,False,KLK3,STRING,SLC45A3,2026-05-26 12:34:42.959542+00:00
892,physical,False,ETV1,STRING,SLC45A3,2026-05-26 12:34:42.959542+00:00
860,physical,False,KLKB1,STRING,SLC45A3,2026-05-26 12:34:42.959542+00:00
859,physical,False,TMPRSS2,STRING,SLC45A3,2026-05-26 12:34:42.959542+00:00
848,physical,False,KLK2,STRING,SLC45A3,2026-05-26 12:34:42.959542+00:00
841,physical,False,ELK4,STRING,SLC45A3,2026-05-26 12:34:42.959542+00:00
823,physical,False,NUCKS1,STRING,SLC45A3,2026-05-26 12:34:42.959542+00:00
821,physical,False,SLC41A1,STRING,SLC45A3,2026-05-26 12:34:42.959542+00:00
811,physical,False,ETV5,STRING,SLC45A3,2026-05-26 12:34:42.959542+00:00
808,physical,False,PM20D1,STRING,SLC45A3,2026-05-26 12:34:42.959542+00:00
771,physical,False,RAB29,STRING,SLC45A3,2026-05-26 12:34:42.959542+00:00
769,physical,False,MSMB,STRING,SLC45A3,2026-05-26 12:34:42.959542+00:00
756,physical,False,ETV4,STRING,SLC45A3,2026-05-26 12:34:42.959542+00:00
718,physical,False,MS4A2,STRING,SLC45A3,2026-05-26 12:34:42.959542+00:00
713,physical,False,AMACR,STRING,SLC45A3,2026-05-26 12:34:42.959542+00:00
697,physical,False,STEAP2,STRING,SLC45A3,2026-05-26 12:34:42.959542+00:00
668,physical,False,HNRNPA2B1,STRING,SLC45A3,2026-05-26 12:34:42.959542+00:00
666,physical,False,TRIM51,STRING,SLC45A3,2026-05-26 12:34:42.959542+00:00
658,physical,False,JAZF1,STRING,SLC45A3,2026-05-26 12:34:42.959542+00:00
630,physical,False,NKX3-1,STRING,SLC45A3,2026-05-26 12:34:42.959542+00:00
617,physical,False,GBA,STRING,SLC45A3,2026-05-26 12:34:42.959542+00:00
594,physical,False,AZGP1,STRING,SLC45A3,2026-05-26 12:34:42.959542+00:00
593,physical,False,CANT1,STRING,SLC45A3,2026-05-26 12:34:42.959542+00:00
589,physical,True,AR,STRING,SLC45A3,2026-05-26 12:34:42.959542+00:00
586,physical,False,GATA2,STRING,SLC45A3,2026-05-26 12:34:42.959542+00:00
575,physical,False,FOLH1,STRING,SLC45A3,2026-05-26 12:34:42.959542+00:00
566,physical,False,NDRG1,STRING,SLC45A3,2026-05-26 12:34:42.959542+00:00
527,physical,False,CPA3,STRING,SLC45A3,2026-05-26 12:34:42.959542+00:00
509,physical,False,RDH11,STRING,SLC45A3,2026-05-26 12:34:42.959542+00:00
496,physical,False,SUZ12,STRING,SLC45A3,2026-05-26 12:34:42.959542+00:00
493,physical,False,HPN,STRING,SLC45A3,2026-05-26 12:34:42.959542+00:00
489,physical,False,TGM4,STRING,SLC45A3,2026-05-26 12:34:42.959542+00:00
489,physical,True,FGFR1,STRING,SLC45A3,2026-05-26 12:34:42.959542+00:00
477,physical,False,LMTK2,STRING,SLC45A3,2026-05-26 12:34:42.959542+00:00
469,physical,False,GNMT,STRING,SLC45A3,2026-05-26 12:34:42.959542+00:00
465,physical,False,FCER1A,STRING,SLC45A3,2026-05-26 12:34:42.959542+00:00
460,physical,True,PCSK7,STRING,SLC45A3,2026-05-26 12:34:42.959542+00:00
460,physical,False,ERG,STRING,SLC45A3,2026-05-26 12:34:42.959542+00:00
459,physical,False,EHBP1,STRING,SLC45A3,2026-05-26 12:34:42.959542+00:00
459,physical,False,SARDH,STRING,SLC45A3,2026-05-26 12:34:42.959542+00:00
456,physical,False,MS4A1,STRING,SLC45A3,2026-05-26 12:34:42.959542+00:00
455,physical,False,MIPOL1,STRING,SLC45A3,2026-05-26 12:34:42.959542+00:00
455,physical,False,ELAC2,STRING,SLC45A3,2026-05-26 12:34:42.959542+00:00
451,physical,False,SRD5A2,STRING,SLC45A3,2026-05-26 12:34:42.959542+00:00
439,physical,False,FKBP5,STRING,SLC45A3,2026-05-26 12:34:42.959542+00:00
437,physical,False,ESRP1,STRING,SLC45A3,2026-05-26 12:34:42.959542+00:00
434,physical,False,RNASEL,STRING,SLC45A3,2026-05-26 12:34:42.959542+00:00
433,physical,False,TMC6,STRING,SLC45A3,2026-05-26 12:34:42.959542+00:00
432,physical,False,EWSR1,STRING,SLC45A3,2026-05-26 12:34:42.959542+00:00
921,physical,False,STX1A,STRING,SLC6A2,2026-05-26 12:34:42.959542+00:00
840,physical,False,SLC5A2,STRING,SLC6A2,2026-05-26 12:34:42.959542+00:00
840,physical,False,ADCY7,STRING,SLC6A2,2026-05-26 12:34:42.959542+00:00
825,physical,False,SLC22A3,STRING,SLC6A2,2026-05-26 12:34:42.959542+00:00
815,physical,False,SLC18A2,STRING,SLC6A2,2026-05-26 12:34:42.959542+00:00
811,physical,False,SCRT1,STRING,SLC6A2,2026-05-26 12:34:42.959542+00:00
809,physical,True,SNCA,STRING,SLC6A2,2026-05-26 12:34:42.959542+00:00
802,physical,True,ADRA2A,STRING,SLC6A2,2026-05-26 12:34:42.959542+00:00
788,physical,True,HTR1A,STRING,SLC6A2,2026-05-26 12:34:42.959542+00:00
774,physical,False,YRDC,STRING,SLC6A2,2026-05-26 12:34:42.959542+00:00
771,physical,True,TH,STRING,SLC6A2,2026-05-26 12:34:42.959542+00:00
763,physical,False,RSC1A1,STRING,SLC6A2,2026-05-26 12:34:42.959542+00:00
738,physical,True,MAOA,STRING,SLC6A2,2026-05-26 12:34:42.959542+00:00
727,physical,False,SLC22A6,STRING,SLC6A2,2026-05-26 12:34:42.959542+00:00
723,physical,False,DBH,STRING,SLC6A2,2026-05-26 12:34:42.959542+00:00
718,physical,False,ADRA2C,STRING,SLC6A2,2026-05-26 12:34:42.959542+00:00
696,physical,False,SLC22A2,STRING,SLC6A2,2026-05-26 12:34:42.959542+00:00
696,physical,False,COMT,STRING,SLC6A2,2026-05-26 12:34:42.959542+00:00
685,physical,True,MAOB,STRING,SLC6A2,2026-05-26 12:34:42.959542+00:00
675,physical,True,HTR2A,STRING,SLC6A2,2026-05-26 12:34:42.959542+00:00
654,physical,False,SEC24D,STRING,SLC6A2,2026-05-26 12:34:42.959542+00:00
645,physical,False,DRD4,STRING,SLC6A2,2026-05-26 12:34:42.959542+00:00
632,physical,True,DRD2,STRING,SLC6A2,2026-05-26 12:34:42.959542+00:00
629,physical,False,GLRB,STRING,SLC6A2,2026-05-26 12:34:42.959542+00:00
626,physical,False,HTR1B,STRING,SLC6A2,2026-05-26 12:34:42.959542+00:00
625,physical,False,HTR2C,STRING,SLC6A2,2026-05-26 12:34:42.959542+00:00
623,physical,False,SLC18A1,STRING,SLC6A2,2026-05-26 12:34:42.959542+00:00
606,physical,False,ADRA2B,STRING,SLC6A2,2026-05-26 12:34:42.959542+00:00
597,physical,True,GRM5,STRING,SLC6A2,2026-05-26 12:34:42.959542+00:00
590,physical,False,LRTOMT,STRING,SLC6A2,2026-05-26 12:34:42.959542+00:00
573,physical,True,CHRM2,STRING,SLC6A2,2026-05-26 12:34:42.959542+00:00
567,physical,False,ADRA1B,STRING,SLC6A2,2026-05-26 12:34:42.959542+00:00
556,physical,False,HTR2B,STRING,SLC6A2,2026-05-26 12:34:42.959542+00:00
550,physical,False,RBBP9,STRING,SLC6A2,2026-05-26 12:34:42.959542+00:00
550,physical,True,NTRK2,STRING,SLC6A2,2026-05-26 12:34:42.959542+00:00
550,physical,False,TMEM127,STRING,SLC6A2,2026-05-26 12:34:42.959542+00:00
548,physical,False,SLC5A5,STRING,SLC6A2,2026-05-26 12:34:42.959542+00:00
548,physical,False,TAC1,STRING,SLC6A2,2026-05-26 12:34:42.959542+00:00
533,physical,True,ADRA1A,STRING,SLC6A2,2026-05-26 12:34:42.959542+00:00
530,physical,False,ADRA1D,STRING,SLC6A2,2026-05-26 12:34:42.959542+00:00
526,physical,True,DDC,STRING,SLC6A2,2026-05-26 12:34:42.959542+00:00
521,physical,False,SLC29A4,STRING,SLC6A2,2026-05-26 12:34:42.959542+00:00
521,physical,False,DRD3,STRING,SLC6A2,2026-05-26 12:34:42.959542+00:00
520,physical,True,OPRM1,STRING,SLC6A2,2026-05-26 12:34:42.959542+00:00
520,physical,False,HTR1D,STRING,SLC6A2,2026-05-26 12:34:42.959542+00:00
514,physical,True,DRD1,STRING,SLC6A2,2026-05-26 12:34:42.959542+00:00
506,physical,False,DRD5,STRING,SLC6A2,2026-05-26 12:34:42.959542+00:00
495,physical,False,HP,STRING,SLC6A2,2026-05-26 12:34:42.959542+00:00
492,physical,False,CYP2D6,STRING,SLC6A2,2026-05-26 12:34:42.959542+00:00
481,physical,False,PNMT,STRING,SLC6A2,2026-05-26 12:34:42.959542+00:00
999,physical,True,DRD2,STRING,SLC6A3,2026-05-26 12:34:42.959542+00:00
996,physical,True,SNCA,STRING,SLC6A3,2026-05-26 12:34:42.959542+00:00
992,physical,False,STX1A,STRING,SLC6A3,2026-05-26 12:34:42.959542+00:00
966,physical,False,SLC18A2,STRING,SLC6A3,2026-05-26 12:34:42.959542+00:00
960,physical,False,DRD4,STRING,SLC6A3,2026-05-26 12:34:42.959542+00:00
950,physical,True,TH,STRING,SLC6A3,2026-05-26 12:34:42.959542+00:00
949,physical,False,CAMK2A,STRING,SLC6A3,2026-05-26 12:34:42.959542+00:00
944,physical,False,SYNGR3,STRING,SLC6A3,2026-05-26 12:34:42.959542+00:00
940,physical,False,FLOT1,STRING,SLC6A3,2026-05-26 12:34:42.959542+00:00
917,physical,False,PRKCB,STRING,SLC6A3,2026-05-26 12:34:42.959542+00:00
917,physical,False,COMT,STRING,SLC6A3,2026-05-26 12:34:42.959542+00:00
913,physical,False,PRKCA,STRING,SLC6A3,2026-05-26 12:34:42.959542+00:00
907,physical,False,CAMK2B,STRING,SLC6A3,2026-05-26 12:34:42.959542+00:00
906,physical,True,DRD1,STRING,SLC6A3,2026-05-26 12:34:42.959542+00:00
905,physical,False,PRKCG,STRING,SLC6A3,2026-05-26 12:34:42.959542+00:00
903,physical,False,FLOT2,STRING,SLC6A3,2026-05-26 12:34:42.959542+00:00
901,physical,False,CDH1,STRING,SLC6A3,2026-05-26 12:34:42.959542+00:00
890,physical,True,MAOA,STRING,SLC6A3,2026-05-26 12:34:42.959542+00:00
882,physical,True,MAOB,STRING,SLC6A3,2026-05-26 12:34:42.959542+00:00
864,physical,False,PICK1,STRING,SLC6A3,2026-05-26 12:34:42.959542+00:00
862,physical,True,DDC,STRING,SLC6A3,2026-05-26 12:34:42.959542+00:00
840,physical,False,DRD5,STRING,SLC6A3,2026-05-26 12:34:42.959542+00:00
839,physical,True,PRKN,STRING,SLC6A3,2026-05-26 12:34:42.959542+00:00
832,physical,True,ADRA2A,STRING,SLC6A3,2026-05-26 12:34:42.959542+00:00
816,physical,False,ATP13A2,STRING,SLC6A3,2026-05-26 12:34:42.959542+00:00
815,physical,False,DBH,STRING,SLC6A3,2026-05-26 12:34:42.959542+00:00
797,physical,False,ADRA2C,STRING,SLC6A3,2026-05-26 12:34:42.959542+00:00
792,physical,True,HTR1A,STRING,SLC6A3,2026-05-26 12:34:42.959542+00:00
788,physical,False,NR4A2,STRING,SLC6A3,2026-05-26 12:34:42.959542+00:00
784,physical,False,DRD3,STRING,SLC6A3,2026-05-26 12:34:42.959542+00:00
783,physical,False,GPR37,STRING,SLC6A3,2026-05-26 12:34:42.959542+00:00
781,physical,False,LRTOMT,STRING,SLC6A3,2026-05-26 12:34:42.959542+00:00
760,physical,False,SLC17A6,STRING,SLC6A3,2026-05-26 12:34:42.959542+00:00
749,physical,False,SNCAIP,STRING,SLC6A3,2026-05-26 12:34:42.959542+00:00
749,physical,True,LRRK2,STRING,SLC6A3,2026-05-26 12:34:42.959542+00:00
748,physical,False,HTR1B,STRING,SLC6A3,2026-05-26 12:34:42.959542+00:00
724,physical,False,CORO1C,STRING,SLC6A3,2026-05-26 12:34:42.959542+00:00
708,physical,True,HTR2A,STRING,SLC6A3,2026-05-26 12:34:42.959542+00:00
707,physical,False,RIT2,STRING,SLC6A3,2026-05-26 12:34:42.959542+00:00
704,physical,True,OPRM1,STRING,SLC6A3,2026-05-26 12:34:42.959542+00:00
702,physical,False,ANKK1,STRING,SLC6A3,2026-05-26 12:34:42.959542+00:00
697,physical,True,PINK1,STRING,SLC6A3,2026-05-26 12:34:42.959542+00:00
697,physical,False,BDNF,STRING,SLC6A3,2026-05-26 12:34:42.959542+00:00
687,physical,True,SIGMAR1,STRING,SLC6A3,2026-05-26 12:34:42.959542+00:00
676,physical,False,KCNB1,STRING,SLC6A3,2026-05-26 12:34:42.959542+00:00
674,physical,False,KCNJ6,STRING,SLC6A3,2026-05-26 12:34:42.959542+00:00
670,physical,False,HCRT,STRING,SLC6A3,2026-05-26 12:34:42.959542+00:00
669,physical,False,PITX3,STRING,SLC6A3,2026-05-26 12:34:42.959542+00:00
665,physical,False,SLC22A3,STRING,SLC6A3,2026-05-26 12:34:42.959542+00:00
641,physical,False,SLC17A7,STRING,SLC6A3,2026-05-26 12:34:42.959542+00:00
978,physical,False,DRD4,STRING,SLC6A4,2026-05-26 12:34:42.959542+00:00
968,physical,True,HTR1A,STRING,SLC6A4,2026-05-26 12:34:42.959542+00:00
961,physical,True,HTR2A,STRING,SLC6A4,2026-05-26 12:34:42.959542+00:00
950,physical,False,TPH1,STRING,SLC6A4,2026-05-26 12:34:42.959542+00:00
943,physical,False,COMT,STRING,SLC6A4,2026-05-26 12:34:42.959542+00:00
942,physical,True,MAOA,STRING,SLC6A4,2026-05-26 12:34:42.959542+00:00
932,physical,False,HTR1B,STRING,SLC6A4,2026-05-26 12:34:42.959542+00:00
931,physical,False,STX1A,STRING,SLC6A4,2026-05-26 12:34:42.959542+00:00
925,physical,False,TPH2,STRING,SLC6A4,2026-05-26 12:34:42.959542+00:00
922,physical,False,BDNF,STRING,SLC6A4,2026-05-26 12:34:42.959542+00:00
921,physical,False,HTR1D,STRING,SLC6A4,2026-05-26 12:34:46.679935+00:00
914,physical,False,HTR2C,STRING,SLC6A4,2026-05-26 12:34:46.679935+00:00
910,physical,True,DRD2,STRING,SLC6A4,2026-05-26 12:34:46.679935+00:00
886,physical,False,SLC18A2,STRING,SLC6A4,2026-05-26 12:34:46.679935+00:00
872,physical,False,HTR2B,STRING,SLC6A4,2026-05-26 12:34:46.679935+00:00
868,physical,True,MAOB,STRING,SLC6A4,2026-05-26 12:34:46.679935+00:00
787,physical,False,FKBP5,STRING,SLC6A4,2026-05-26 12:34:46.679935+00:00
787,physical,False,DRD3,STRING,SLC6A4,2026-05-26 12:34:46.679935+00:00
763,physical,False,ALDH2,STRING,SLC6A4,2026-05-26 12:34:46.679935+00:00
763,physical,True,DRD1,STRING,SLC6A4,2026-05-26 12:34:46.679935+00:00
763,physical,False,CRH,STRING,SLC6A4,2026-05-26 12:34:46.679935+00:00
763,physical,False,ANKK1,STRING,SLC6A4,2026-05-26 12:34:46.679935+00:00
756,physical,True,DDC,STRING,SLC6A4,2026-05-26 12:34:46.679935+00:00
741,physical,True,ITGB3,STRING,SLC6A4,2026-05-26 12:34:46.679935+00:00
726,physical,True,HTR3A,STRING,SLC6A4,2026-05-26 12:34:46.679935+00:00
725,physical,False,S100B,STRING,SLC6A4,2026-05-26 12:34:46.679935+00:00
723,physical,False,SEC24B,STRING,SLC6A4,2026-05-26 12:34:46.679935+00:00
720,physical,False,SLC22A3,STRING,SLC6A4,2026-05-26 12:34:46.679935+00:00
717,physical,False,LRTOMT,STRING,SLC6A4,2026-05-26 12:34:46.679935+00:00
716,physical,True,ADRA2A,STRING,SLC6A4,2026-05-26 12:34:46.679935+00:00
705,physical,False,TSPAN16,STRING,SLC6A4,2026-05-26 12:34:46.679935+00:00
699,physical,False,CRHR1,STRING,SLC6A4,2026-05-26 12:34:46.679935+00:00
696,physical,True,NR3C1,STRING,SLC6A4,2026-05-26 12:34:46.679935+00:00
695,physical,True,OPRM1,STRING,SLC6A4,2026-05-26 12:34:46.679935+00:00
692,physical,True,SNCA,STRING,SLC6A4,2026-05-26 12:34:46.679935+00:00
690,physical,False,OXTR,STRING,SLC6A4,2026-05-26 12:34:46.679935+00:00
687,physical,True,CHRNA4,STRING,SLC6A4,2026-05-26 12:34:46.679935+00:00
683,physical,True,CHRM2,STRING,SLC6A4,2026-05-26 12:34:46.679935+00:00
679,physical,False,MTHFR,STRING,SLC6A4,2026-05-26 12:34:46.679935+00:00
669,physical,False,SLC29A4,STRING,SLC6A4,2026-05-26 12:34:46.679935+00:00
667,physical,False,IL1B,STRING,SLC6A4,2026-05-26 12:34:46.679935+00:00
667,physical,False,CRHR1-2,STRING,SLC6A4,2026-05-26 12:34:46.679935+00:00
664,physical,False,HTR3B,STRING,SLC6A4,2026-05-26 12:34:46.679935+00:00
659,physical,False,AVPR1A,STRING,SLC6A4,2026-05-26 12:34:46.679935+00:00
656,physical,False,ADRA2C,STRING,SLC6A4,2026-05-26 12:34:46.679935+00:00
656,physical,True,TH,STRING,SLC6A4,2026-05-26 12:34:46.679935+00:00
651,physical,False,CYP1A2,STRING,SLC6A4,2026-05-26 12:34:46.679935+00:00
651,physical,False,SLC17A6,STRING,SLC6A4,2026-05-26 12:34:46.679935+00:00
649,physical,False,GPM6B,STRING,SLC6A4,2026-05-26 12:34:46.679935+00:00
647,physical,False,RAB4A,STRING,SLC6A4,2026-05-26 12:34:46.679935+00:00
692,physical,False,CSAD,STRING,SLC6A6,2026-05-26 12:34:46.679935+00:00
624,physical,False,NFAT5,STRING,SLC6A6,2026-05-26 12:34:46.679935+00:00
620,physical,False,SLC5A3,STRING,SLC6A6,2026-05-26 12:34:46.679935+00:00
586,physical,False,SLC38A2,STRING,SLC6A6,2026-05-26 12:34:46.679935+00:00
583,physical,False,SLC36A1,STRING,SLC6A6,2026-05-26 12:34:46.679935+00:00
581,physical,False,CDO1,STRING,SLC6A6,2026-05-26 12:34:46.679935+00:00
576,physical,False,CARNS1,STRING,SLC6A6,2026-05-26 12:34:46.679935+00:00
571,physical,True,AKR1B1,STRING,SLC6A6,2026-05-26 12:34:46.679935+00:00
544,physical,False,GADL1,STRING,SLC6A6,2026-05-26 12:34:46.679935+00:00
499,physical,False,WDR44,STRING,SLC6A6,2026-05-26 12:34:46.679935+00:00
494,physical,False,SLC38A1,STRING,SLC6A6,2026-05-26 12:34:46.679935+00:00
491,physical,False,SLC15A1,STRING,SLC6A6,2026-05-26 12:34:46.679935+00:00
490,physical,False,SLC15A2,STRING,SLC6A6,2026-05-26 12:34:46.679935+00:00
472,physical,False,DLG4,STRING,SLC6A6,2026-05-26 12:34:46.679935+00:00
470,physical,False,SLC39A10,STRING,SLC6A6,2026-05-26 12:34:46.679935+00:00
468,physical,False,SLC1A1,STRING,SLC6A6,2026-05-26 12:34:46.679935+00:00
461,physical,False,ABCA8,STRING,SLC6A6,2026-05-26 12:34:46.679935+00:00
450,physical,False,SLC25A40,STRING,SLC6A6,2026-05-26 12:34:46.679935+00:00
446,physical,False,SLC7A5,STRING,SLC6A6,2026-05-26 12:34:46.679935+00:00
440,physical,False,SLC15A4,STRING,SLC6A6,2026-05-26 12:34:46.679935+00:00
438,physical,False,MFSD2A,STRING,SLC6A6,2026-05-26 12:34:46.679935+00:00
434,physical,False,SLC20A1,STRING,SLC6A6,2026-05-26 12:34:46.679935+00:00
426,physical,False,SLC15A3,STRING,SLC6A6,2026-05-26 12:34:46.679935+00:00
423,physical,False,LGALS9,STRING,SLC6A6,2026-05-26 12:34:46.679935+00:00
420,physical,False,SLC38A4,STRING,SLC6A6,2026-05-26 12:34:46.679935+00:00
419,physical,False,ADO,STRING,SLC6A6,2026-05-26 12:34:46.679935+00:00
412,physical,False,SLC7A8,STRING,SLC6A6,2026-05-26 12:34:46.679935+00:00
412,physical,False,SLC7A4,STRING,SLC6A6,2026-05-26 12:34:46.679935+00:00
410,physical,False,SLC7A7,STRING,SLC6A6,2026-05-26 12:34:46.679935+00:00
408,physical,False,CNDP1,STRING,SLC6A6,2026-05-26 12:34:46.679935+00:00
405,physical,False,SLC6A12,STRING,SLC6A6,2026-05-26 12:34:46.679935+00:00
403,physical,False,SEC61G,STRING,SLC6A6,2026-05-26 12:34:46.679935+00:00
995,physical,False,SLC9A3R2,STRING,SLC9A3,2026-05-26 12:34:46.679935+00:00
994,physical,False,SLC9A3R1,STRING,SLC9A3,2026-05-26 12:34:46.679935+00:00
972,physical,False,CHP1,STRING,SLC9A3,2026-05-26 12:34:46.679935+00:00
953,physical,False,PDZK1,STRING,SLC9A3,2026-05-26 12:34:46.679935+00:00
904,physical,False,SLC26A3,STRING,SLC9A3,2026-05-26 12:34:46.679935+00:00
901,physical,False,SLC26A6,STRING,SLC9A3,2026-05-26 12:34:46.679935+00:00
887,physical,False,EZR,STRING,SLC9A3,2026-05-26 12:34:46.679935+00:00
852,physical,True,SLC12A1,STRING,SLC9A3,2026-05-26 12:34:46.679935+00:00
847,physical,False,CUBN,STRING,SLC9A3,2026-05-26 12:34:46.679935+00:00
828,physical,True,CFTR,STRING,SLC9A3,2026-05-26 12:34:46.679935+00:00
818,physical,False,CLCN5,STRING,SLC9A3,2026-05-26 12:34:46.679935+00:00
801,physical,False,LRP2,STRING,SLC9A3,2026-05-26 12:34:46.679935+00:00
795,physical,False,SLC5A2,STRING,SLC9A3,2026-05-26 12:34:46.679935+00:00
794,physical,False,SLC4A4,STRING,SLC9A3,2026-05-26 12:34:46.679935+00:00
763,physical,True,CA2,STRING,SLC9A3,2026-05-26 12:34:46.679935+00:00
732,physical,False,SLC5A1,STRING,SLC9A3,2026-05-26 12:34:46.679935+00:00
727,physical,True,SLC12A3,STRING,SLC9A3,2026-05-26 12:34:46.679935+00:00
718,physical,False,SLC34A1,STRING,SLC9A3,2026-05-26 12:34:46.679935+00:00
709,physical,False,MSN,STRING,SLC9A3,2026-05-26 12:34:46.679935+00:00
679,physical,False,AQP2,STRING,SLC9A3,2026-05-26 12:34:46.679935+00:00
666,physical,False,SLC4A1,STRING,SLC9A3,2026-05-26 12:34:46.679935+00:00
666,physical,False,PTK2B,STRING,SLC9A3,2026-05-26 12:34:46.679935+00:00
659,physical,False,NEDD4L,STRING,SLC9A3,2026-05-26 12:34:46.679935+00:00
653,physical,False,SLC15A1,STRING,SLC9A3,2026-05-26 12:34:46.679935+00:00
650,physical,False,PTH,STRING,SLC9A3,2026-05-26 12:34:46.679935+00:00
648,physical,True,AGT,STRING,SLC9A3,2026-05-26 12:34:46.679935+00:00
646,physical,False,SCNN1G,STRING,SLC9A3,2026-05-26 12:34:46.679935+00:00
645,physical,False,RDX,STRING,SLC9A3,2026-05-26 12:34:46.679935+00:00
644,physical,False,SLC4A7,STRING,SLC9A3,2026-05-26 12:34:46.679935+00:00
640,physical,False,DPP4,STRING,SLC9A3,2026-05-26 12:34:46.679935+00:00
637,physical,False,SCNN1A,STRING,SLC9A3,2026-05-26 12:34:46.679935+00:00
635,physical,True,KCNJ1,STRING,SLC9A3,2026-05-26 12:34:46.679935+00:00
632,physical,False,TGFB1I1,STRING,SLC9A3,2026-05-26 12:34:46.679935+00:00
631,physical,True,SLC12A2,STRING,SLC9A3,2026-05-26 12:34:46.679935+00:00
630,physical,False,RHBG,STRING,SLC9A3,2026-05-26 12:34:46.679935+00:00
620,physical,False,SCNN1B,STRING,SLC9A3,2026-05-26 12:34:46.679935+00:00
615,physical,False,SLC4A8,STRING,SLC9A3,2026-05-26 12:34:46.679935+00:00
608,physical,False,RAB5A,STRING,SLC9A3,2026-05-26 12:34:46.679935+00:00
608,physical,False,MAST2,STRING,SLC9A3,2026-05-26 12:34:46.679935+00:00
606,physical,False,PXDNL,STRING,SLC9A3,2026-05-26 12:34:46.679935+00:00
604,physical,False,PXDN,STRING,SLC9A3,2026-05-26 12:34:46.679935+00:00
597,physical,True,REN,STRING,SLC9A3,2026-05-26 12:34:46.679935+00:00
595,physical,False,GUCA2B,STRING,SLC9A3,2026-05-26 12:34:46.679935+00:00
594,physical,False,ATP1A4,STRING,SLC9A3,2026-05-26 12:34:46.679935+00:00
594,physical,False,GUCA2A,STRING,SLC9A3,2026-05-26 12:34:46.679935+00:00
592,physical,False,SLC26A4,STRING,SLC9A3,2026-05-26 12:34:46.679935+00:00
591,physical,False,SLC26A9,STRING,SLC9A3,2026-05-26 12:34:46.679935+00:00
585,physical,False,AQP1,STRING,SLC9A3,2026-05-26 12:34:46.679935+00:00
580,physical,False,PDZK1IP1,STRING,SLC9A3,2026-05-26 12:34:46.679935+00:00
576,physical,False,SHANK2,STRING,SLC9A3,2026-05-26 12:34:46.679935+00:00
999,physical,False,DPF2,STRING,SMARCA4,2026-05-26 12:34:46.679935+00:00
999,physical,False,SMARCC1,STRING,SMARCA4,2026-05-26 12:34:46.679935+00:00
999,physical,False,SMARCD3,STRING,SMARCA4,2026-05-26 12:34:46.679935+00:00
999,physical,False,ARID1A,STRING,SMARCA4,2026-05-26 12:34:46.679935+00:00
999,physical,False,SMARCE1,STRING,SMARCA4,2026-05-26 12:34:46.679935+00:00
999,physical,False,ARID2,STRING,SMARCA4,2026-05-26 12:34:46.679935+00:00
999,physical,False,SMARCB1,STRING,SMARCA4,2026-05-26 12:34:46.679935+00:00
999,physical,False,PHF10,STRING,SMARCA4,2026-05-26 12:34:46.679935+00:00
999,physical,False,ACTL6A,STRING,SMARCA4,2026-05-26 12:34:46.679935+00:00
999,physical,False,SMARCD1,STRING,SMARCA4,2026-05-26 12:34:46.679935+00:00
999,physical,False,ARID1B,STRING,SMARCA4,2026-05-26 12:34:46.679935+00:00
999,physical,False,SMARCD2,STRING,SMARCA4,2026-05-26 12:34:46.679935+00:00
999,physical,False,ACTB,STRING,SMARCA4,2026-05-26 12:34:46.679935+00:00
999,physical,True,HDAC2,STRING,SMARCA4,2026-05-26 12:34:46.679935+00:00
999,physical,False,PBRM1,STRING,SMARCA4,2026-05-26 12:34:46.679935+00:00
999,physical,False,SMARCC2,STRING,SMARCA4,2026-05-26 12:34:46.679935+00:00
999,physical,False,SMARCA2,STRING,SMARCA4,2026-05-26 12:34:46.679935+00:00
999,physical,False,BRD7,STRING,SMARCA4,2026-05-26 12:34:46.679935+00:00
998,physical,False,BANF1,STRING,SMARCA4,2026-05-26 12:34:46.679935+00:00
998,physical,False,BRD9,STRING,SMARCA4,2026-05-26 12:34:46.679935+00:00
998,physical,False,CTNNB1,STRING,SMARCA4,2026-05-26 12:34:46.679935+00:00
997,physical,False,BCL7A,STRING,SMARCA4,2026-05-26 12:34:46.679935+00:00
996,physical,False,SS18,STRING,SMARCA4,2026-05-26 12:34:46.679935+00:00
996,physical,True,PARP1,STRING,SMARCA4,2026-05-26 12:34:46.679935+00:00
995,physical,False,H3C12,STRING,SMARCA4,2026-05-26 12:34:46.679935+00:00
