compound_id,confidence,context_type,mention_count,paper_id
CHEMBL44,1.0,abstract,1,37171724
CHEMBL672,1.0,abstract,1,39442682
CHEMBL247951,1.0,abstract,1,41307922
CHEMBL1201631,1.0,abstract,1,35408799
CHEMBL1200689,1.0,abstract,1,35460762
CHEMBL566315,1.0,abstract,1,41153623
CHEMBL3707395,1.0,abstract,1,41153623
CHEMBL1551,1.0,abstract,1,41153623
CHEMBL672,1.0,abstract,1,41153623
CHEMBL1200689,1.0,abstract,1,32001235
CHEMBL98,1.0,abstract,1,35486977
CHEMBL413,1.0,abstract,1,35486977
CHEMBL939,1.0,abstract,1,33164261
CHEMBL1536,1.0,abstract,1,32900990
CHEMBL3707395,1.0,abstract,1,40505279
CHEMBL413,1.0,abstract,1,37606736
CHEMBL601719,1.0,abstract,1,33201727
CHEMBL5314341,1.0,abstract,1,33201727
CHEMBL1201631,1.0,abstract,1,33201727
CHEMBL1200689,1.0,abstract,1,37587757
CHEMBL41,1.0,abstract,1,33190845
CHEMBL49,1.0,abstract,1,37168052
CHEMBL39,1.0,abstract,1,37168052
CHEMBL5314341,1.0,abstract,1,38014444
CHEMBL4084119,1.0,abstract,1,38014444
CHEMBL566315,1.0,abstract,1,38014444
CHEMBL1201631,1.0,abstract,1,39946985
CHEMBL1951143,1.0,abstract,1,35619576
CHEMBL1201631,1.0,abstract,1,35619576
CHEMBL1201631,1.0,abstract,1,41519472
CHEMBL3545176,1.0,abstract,1,41751955
CHEMBL1064,1.0,abstract,1,35894149
CHEMBL2364655,1.0,abstract,1,31714636
CHEMBL2109540,1.0,abstract,1,31714636
CHEMBL2364655,1.0,abstract,1,38198113
CHEMBL2109540,1.0,abstract,1,38198113
CHEMBL3137309,1.0,abstract,1,41280002
CHEMBL1064,1.0,abstract,1,39704877
CHEMBL1064,1.0,abstract,1,34403130
CHEMBL503,1.0,abstract,1,39940954
CHEMBL1064,1.0,abstract,1,39466125
CHEMBL1064,1.0,abstract,1,40076507
CHEMBL1536,1.0,abstract,1,40004842
CHEMBL2005186,1.0,abstract,1,34265047
CHEMBL2005186,1.0,abstract,1,38934629
CHEMBL2005186,1.0,abstract,2,40311075
CHEMBL2005186,1.0,abstract,2,40318736
CHEMBL2005186,1.0,abstract,1,35535812
CHEMBL2005186,1.0,abstract,2,34917911
CHEMBL2005186,1.0,abstract,1,39268077
CHEMBL1789941,1.0,abstract,1,35443042
CHEMBL1873475,1.0,abstract,1,35443042
CHEMBL38380,1.0,abstract,1,34740726
CHEMBL550,1.0,abstract,1,34740726
CHEMBL1200689,1.0,abstract,1,34612053
CHEMBL227744,1.0,abstract,1,34612053
CHEMBL2005186,1.0,abstract,1,40452331
CHEMBL384467,1.0,abstract,1,40452331
CHEMBL2005186,1.0,abstract,1,36189718
CHEMBL53463,1.0,abstract,1,39126734
CHEMBL2005186,1.0,abstract,1,38211571
CHEMBL2005186,1.0,abstract,1,35339032
CHEMBL2005186,1.0,abstract,1,33160621
CHEMBL2005186,1.0,abstract,1,38532458
CHEMBL2005186,1.0,abstract,1,34400321
CHEMBL2005186,1.0,abstract,1,34443331
CHEMBL1230165,1.0,abstract,1,34443331
CHEMBL38380,1.0,abstract,1,34443331
CHEMBL38380,1.0,abstract,1,39763388
CHEMBL2005186,1.0,abstract,1,40217251
CHEMBL2005186,1.0,abstract,1,36440483
CHEMBL2005186,1.0,abstract,1,40951719
CHEMBL2005186,1.0,abstract,1,39661130
CHEMBL635,1.0,abstract,1,39661130
CHEMBL1789941,1.0,abstract,1,39661130
CHEMBL2005186,1.0,abstract,1,35657612
CHEMBL448,1.0,abstract,1,35657612
CHEMBL779,1.0,abstract,1,35287053
CHEMBL2005186,1.0,abstract,1,37995134
CHEMBL2005186,1.0,abstract,2,38927372
CHEMBL301982,1.0,abstract,1,32647287
CHEMBL2005186,1.0,abstract,1,37943013
CHEMBL38380,1.0,abstract,1,37833857
CHEMBL2005186,1.0,abstract,1,37355201
CHEMBL413,1.0,abstract,1,37355201
CHEMBL384467,1.0,abstract,1,34770791
CHEMBL2005186,1.0,abstract,1,34770791
CHEMBL151,1.0,abstract,1,31714189
CHEMBL2005186,1.0,abstract,1,36626553
CHEMBL2005186,1.0,abstract,1,40811902
CHEMBL2005186,1.0,abstract,1,40744299
CHEMBL1064,1.0,abstract,1,35728732
CHEMBL1201631,1.0,abstract,1,31914704
CHEMBL2005186,1.0,abstract,1,40024700
CHEMBL435224,1.0,abstract,1,34680069
CHEMBL59,1.0,abstract,1,38319076
CHEMBL4303525,1.0,abstract,1,38319076
CHEMBL53463,1.0,abstract,1,37914914
CHEMBL53463,1.0,abstract,1,34377370
CHEMBL59,1.0,abstract,1,39654757
CHEMBL503,1.0,abstract,1,33930349
CHEMBL809,1.0,abstract,1,40924503
CHEMBL28,1.0,abstract,1,39625156
CHEMBL3935857,1.0,abstract,1,41202616
CHEMBL3353410,1.0,abstract,1,37416479
CHEMBL25,1.0,abstract,1,37416479
CHEMBL1200689,1.0,abstract,1,40250634
CHEMBL45,1.0,abstract,1,36684068
CHEMBL5315125,1.0,abstract,1,37140091
CHEMBL3984425,1.0,abstract,1,36333479
CHEMBL413,1.0,abstract,1,33141044
CHEMBL635,1.0,abstract,1,38597437
CHEMBL1200689,1.0,abstract,1,32222616
CHEMBL2396661,1.0,abstract,1,36901954
CHEMBL2325741,1.0,abstract,1,36901954
CHEMBL413,1.0,abstract,1,33356246
CHEMBL413,1.0,abstract,1,32630372
CHEMBL413,1.0,abstract,1,36104566
CHEMBL3545097,1.0,abstract,1,33144318
CHEMBL3707227,1.0,abstract,1,33144318
CHEMBL189963,1.0,abstract,1,36978140
CHEMBL939,1.0,abstract,1,32286420
CHEMBL413,1.0,abstract,1,32016810
CHEMBL413,1.0,abstract,1,32966896
CHEMBL413,1.0,abstract,1,39334956
CHEMBL413,1.0,abstract,1,36879273
CHEMBL413,1.0,abstract,1,37221133
CHEMBL413,1.0,abstract,1,36182721
CHEMBL413,1.0,abstract,1,31832711
CHEMBL3137336,1.0,abstract,1,40745175
CHEMBL413,1.0,abstract,1,35366325
CHEMBL413,1.0,abstract,1,38090328
CHEMBL1922094,1.0,abstract,1,33946744
CHEMBL941,1.0,abstract,1,33066449
CHEMBL413,1.0,abstract,1,33066449
CHEMBL413,1.0,abstract,1,40583471
CHEMBL3348846,1.0,abstract,1,37280363
CHEMBL413,1.0,abstract,1,40498369
CHEMBL413,1.0,abstract,2,40933704
CHEMBL413,1.0,abstract,1,40375738
CHEMBL1801204,1.0,abstract,1,40375738
CHEMBL2336325,1.0,abstract,1,40375738
CHEMBL1614701,1.0,abstract,1,37894790
CHEMBL413,1.0,abstract,1,35107743
CHEMBL413,1.0,abstract,1,35688004
CHEMBL1200689,1.0,abstract,1,37421709
CHEMBL3545097,1.0,abstract,1,37421709
CHEMBL413,1.0,abstract,1,32821100
CHEMBL2336325,1.0,abstract,1,37532788
CHEMBL413,1.0,abstract,1,35883796
CHEMBL413,1.0,abstract,1,34098816
CHEMBL3545097,1.0,abstract,1,36436947
CHEMBL413,1.0,abstract,1,36436947
CHEMBL1743082,1.0,abstract,1,35348729
CHEMBL1201585,1.0,abstract,1,35348729
CHEMBL3545097,1.0,abstract,1,35348729
CHEMBL3414621,1.0,abstract,1,39188028
CHEMBL413,1.0,abstract,1,41046532
CHEMBL53463,1.0,abstract,1,41208890
CHEMBL413,1.0,abstract,1,39885115
CHEMBL413,1.0,abstract,1,38515456
CHEMBL413,1.0,abstract,1,37029499
CHEMBL413,1.0,abstract,1,32416459
CHEMBL592445,1.0,abstract,1,41406241
CHEMBL413,1.0,abstract,1,38816674
CHEMBL413,1.0,abstract,1,37768116
CHEMBL413,1.0,abstract,1,36265758
CHEMBL413,1.0,abstract,1,37190889
CHEMBL413,1.0,abstract,1,37549757
CHEMBL413,1.0,abstract,1,35687364
CHEMBL413,1.0,abstract,1,35488735
CHEMBL413,1.0,abstract,1,32739296
CHEMBL413,1.0,abstract,1,35219732
CHEMBL3545366,1.0,abstract,2,32382996
CHEMBL413,1.0,abstract,1,32382996
CHEMBL2219422,1.0,abstract,1,32382996
CHEMBL3137336,1.0,abstract,1,32382996
CHEMBL2396661,1.0,abstract,1,32382996
CHEMBL462018,1.0,abstract,1,32382996
CHEMBL413,1.0,abstract,1,33123479
CHEMBL1879463,1.0,abstract,3,37268164
CHEMBL413,1.0,abstract,1,40299634
CHEMBL2396661,1.0,abstract,1,34986950
CHEMBL3545110,1.0,abstract,1,36318650
CHEMBL413,1.0,abstract,1,39659752
CHEMBL413,1.0,abstract,1,35706786
CHEMBL1879463,1.0,abstract,2,35706786
CHEMBL592445,1.0,abstract,1,39092562
CHEMBL3545097,1.0,abstract,1,36007768
CHEMBL2336325,1.0,abstract,1,34674743
CHEMBL413,1.0,abstract,1,34674743
CHEMBL413,1.0,abstract,2,32541317
CHEMBL413,1.0,abstract,1,40076496
CHEMBL413,1.0,abstract,1,33754064
CHEMBL1201631,1.0,abstract,1,33754064
CHEMBL413,1.0,abstract,1,31769520
CHEMBL2336325,1.0,abstract,1,31769520
CHEMBL413,1.0,abstract,1,32640952
CHEMBL413,1.0,abstract,1,37260183
CHEMBL413,1.0,abstract,1,37021042
CHEMBL413,1.0,abstract,1,39476518
CHEMBL1879463,1.0,abstract,1,39293743
CHEMBL5095273,1.0,abstract,1,38344201
CHEMBL93,1.0,abstract,1,37348233
CHEMBL1922094,1.0,abstract,2,34768941
CHEMBL93,1.0,abstract,1,40315398
CHEMBL1200689,1.0,abstract,1,40038710
CHEMBL1201631,1.0,abstract,1,36221153
CHEMBL93,1.0,abstract,1,34477945
CHEMBL93,1.0,abstract,1,34116165
CHEMBL941,1.0,abstract,1,33561320
CHEMBL93,1.0,abstract,1,37695758
CHEMBL526,1.0,abstract,1,35727524
CHEMBL1200689,1.0,abstract,1,37115655
CHEMBL140,1.0,abstract,1,37595741
CHEMBL386630,1.0,abstract,1,40934757
CHEMBL1170,1.0,abstract,1,40934757
CHEMBL93,1.0,abstract,1,35091338
CHEMBL8260,1.0,abstract,1,37266145
CHEMBL25,1.0,abstract,1,35995116
CHEMBL53463,1.0,abstract,1,37272930
CHEMBL53463,1.0,abstract,1,36497494
CHEMBL56337,1.0,abstract,1,40301912
CHEMBL413,1.0,abstract,1,32633024
CHEMBL4297455,1.0,abstract,1,38597864
CHEMBL5314341,1.0,abstract,1,38597864
CHEMBL56337,1.0,abstract,1,41592892
CHEMBL56337,1.0,abstract,1,33458512
CHEMBL1200689,1.0,abstract,1,39609746
CHEMBL56337,1.0,abstract,1,38188141
CHEMBL56337,1.0,abstract,1,37044030
CHEMBL1089221,1.0,abstract,1,40440163
CHEMBL266497,1.0,abstract,1,40440163
CHEMBL5314341,1.0,abstract,1,38139019
CHEMBL56337,1.0,abstract,1,35964660
CHEMBL53463,1.0,abstract,1,35964660
CHEMBL1336,1.0,abstract,1,35964660
CHEMBL1294,1.0,abstract,1,36301939
CHEMBL1201631,1.0,abstract,1,33387581
CHEMBL56337,1.0,abstract,1,39146213
CHEMBL56337,1.0,abstract,1,37257577
CHEMBL53463,1.0,abstract,1,37257577
CHEMBL56337,1.0,abstract,1,36940077
CHEMBL4297455,1.0,abstract,1,36978133
CHEMBL1201631,1.0,abstract,1,37867272
CHEMBL56337,1.0,abstract,1,36125217
CHEMBL56337,1.0,abstract,1,37257447
CHEMBL266497,1.0,abstract,1,37019993
CHEMBL56337,1.0,abstract,1,37971280
CHEMBL56337,1.0,abstract,1,37272424
CHEMBL1201631,1.0,abstract,1,37521747
CHEMBL56337,1.0,abstract,1,36184437
CHEMBL1200511,1.0,abstract,1,35930177
CHEMBL56337,1.0,abstract,1,33038328
CHEMBL56337,1.0,abstract,1,36455484
CHEMBL554,1.0,abstract,1,35158093
CHEMBL53463,1.0,abstract,1,33482179
CHEMBL56337,1.0,abstract,1,39560933
CHEMBL1201631,1.0,abstract,1,37602342
CHEMBL56337,1.0,abstract,1,33895603
CHEMBL1200689,1.0,abstract,1,33140223
CHEMBL1200689,1.0,abstract,1,37894881
CHEMBL1200689,1.0,abstract,1,38755702
CHEMBL1200689,1.0,abstract,1,32797331
CHEMBL1200689,1.0,abstract,1,32218855
CHEMBL1200689,1.0,abstract,1,38191100
CHEMBL1200689,1.0,abstract,1,37549936
CHEMBL11471,1.0,abstract,1,37549936
CHEMBL1200689,1.0,abstract,1,37402770
CHEMBL1200689,1.0,abstract,1,40371623
CHEMBL1200689,1.0,abstract,1,40691045
CHEMBL1200689,1.0,abstract,1,33424660
CHEMBL667,1.0,abstract,1,35480991
CHEMBL1200689,1.0,abstract,1,37240727
CHEMBL1200689,1.0,abstract,1,33845105
CHEMBL1200689,1.0,abstract,1,32779043
CHEMBL1200689,1.0,abstract,1,32387876
CHEMBL1200689,1.0,abstract,1,37863413
CHEMBL256147,1.0,abstract,1,37863413
CHEMBL1200689,1.0,abstract,1,36964568
CHEMBL1200689,1.0,abstract,1,33356953
CHEMBL1200689,1.0,abstract,1,41837645
CHEMBL4297839,1.0,abstract,1,40974707
CHEMBL1200689,1.0,abstract,1,38270932
CHEMBL247378,1.0,abstract,1,38191063
CHEMBL1200689,1.0,abstract,1,38191063
CHEMBL1200689,1.0,abstract,1,32697679
CHEMBL42,1.0,abstract,1,32697679
CHEMBL1256,1.0,abstract,1,32697679
CHEMBL1200689,1.0,abstract,1,41794380
CHEMBL1200689,1.0,abstract,1,41659397
CHEMBL1200689,1.0,abstract,1,31901813
CHEMBL370805,1.0,abstract,1,31378002
CHEMBL1200689,1.0,abstract,1,31378002
CHEMBL247378,1.0,abstract,1,31378002
CHEMBL1200689,1.0,abstract,1,32905197
CHEMBL1200689,1.0,abstract,1,31873060
CHEMBL227744,1.0,abstract,1,31873060
CHEMBL637,1.0,abstract,1,32281745
CHEMBL39,1.0,abstract,1,32281745
CHEMBL1200689,1.0,abstract,1,31711775
CHEMBL96,1.0,abstract,1,31711775
CHEMBL1200511,1.0,abstract,1,31711775
CHEMBL1473,1.0,abstract,1,34762840
CHEMBL599,1.0,abstract,1,32674253
CHEMBL1200689,1.0,abstract,1,33192289
CHEMBL11,1.0,abstract,1,33616872
CHEMBL247378,1.0,abstract,1,33616872
CHEMBL1200689,1.0,abstract,1,33616872
CHEMBL1200689,1.0,abstract,1,41676628
CHEMBL1200689,1.0,abstract,1,41756917
CHEMBL53463,1.0,abstract,1,41596216
CHEMBL131,1.0,abstract,1,41596216
CHEMBL465,1.0,abstract,1,32612530
CHEMBL1200689,1.0,abstract,1,35179953
CHEMBL1200689,1.0,abstract,1,38632385
CHEMBL569713,1.0,abstract,1,37619415
CHEMBL1200689,1.0,abstract,1,41643324
CHEMBL1200689,1.0,abstract,1,37428931
CHEMBL1200689,1.0,abstract,1,35740092
CHEMBL59,1.0,abstract,1,32003282
CHEMBL1200689,1.0,abstract,1,39352757
CHEMBL1200689,1.0,abstract,1,38892290
CHEMBL1200689,1.0,abstract,1,38908517
CHEMBL1200689,1.0,abstract,1,37366569
CHEMBL1200689,1.0,abstract,1,31926145
CHEMBL1200689,1.0,abstract,1,31926320
CHEMBL227744,1.0,abstract,2,31926320
CHEMBL1200689,1.0,abstract,1,40043976
CHEMBL1200689,1.0,abstract,1,39615166
CHEMBL1200689,1.0,abstract,1,40272982
CHEMBL1201581,1.0,abstract,1,37957905
CHEMBL1200689,1.0,abstract,1,41077251
CHEMBL1200689,1.0,abstract,1,37739218
CHEMBL1200689,1.0,abstract,1,32898444
CHEMBL1200689,1.0,abstract,1,41428466
CHEMBL1200689,1.0,abstract,1,33665378
CHEMBL1200689,1.0,abstract,1,39905237
CHEMBL45,1.0,abstract,1,40791587
CHEMBL386630,1.0,abstract,1,34829994
CHEMBL1276308,1.0,abstract,1,41418891
CHEMBL1200689,1.0,abstract,1,37881934
CHEMBL1200689,1.0,abstract,1,38187532
CHEMBL1201631,1.0,abstract,1,39929097
CHEMBL1200689,1.0,abstract,1,36176467
CHEMBL1200689,1.0,abstract,1,33946374
CHEMBL6,1.0,abstract,1,38012767
CHEMBL1200689,1.0,abstract,1,40327723
CHEMBL1200689,1.0,abstract,1,33368266
CHEMBL45,1.0,abstract,1,33947538
CHEMBL1200689,1.0,abstract,1,33947538
CHEMBL1200689,1.0,abstract,1,32544098
CHEMBL221959,1.0,abstract,1,32544098
CHEMBL503,1.0,abstract,1,41026710
CHEMBL112,1.0,abstract,1,37679038
CHEMBL1200689,1.0,abstract,1,34324651
CHEMBL1200689,1.0,abstract,1,37561044
CHEMBL1200689,1.0,abstract,1,41697735
CHEMBL1200689,1.0,abstract,1,38891885
CHEMBL1200689,1.0,abstract,1,35202090
CHEMBL1200689,1.0,abstract,1,36780770
CHEMBL1200689,1.0,abstract,1,37795447
CHEMBL1200689,1.0,abstract,1,35327581
CHEMBL1200689,1.0,abstract,1,37893073
CHEMBL1200689,1.0,abstract,1,32932854
CHEMBL527,1.0,abstract,1,32932854
CHEMBL599,1.0,abstract,1,32932854
CHEMBL1200689,1.0,abstract,1,31609478
CHEMBL1200689,1.0,abstract,1,39030705
CHEMBL1200689,1.0,abstract,1,36863485
CHEMBL256147,1.0,abstract,1,36863485
CHEMBL1200689,1.0,abstract,1,32283112
CHEMBL1200689,1.0,abstract,1,32292895
CHEMBL1200689,1.0,abstract,1,33564720
CHEMBL3188267,1.0,abstract,1,35483573
CHEMBL1201631,1.0,abstract,1,35483573
CHEMBL2108738,1.0,abstract,1,32941716
CHEMBL3989971,1.0,abstract,2,33477563
CHEMBL3989971,1.0,abstract,2,33872819
CHEMBL1057,1.0,abstract,1,39953583
CHEMBL1200689,1.0,abstract,1,38975668
CHEMBL5314341,1.0,abstract,1,40410888
CHEMBL1200689,1.0,abstract,1,34617055
CHEMBL521,1.0,abstract,1,36510619
CHEMBL535,1.0,abstract,1,36510619
CHEMBL384467,1.0,abstract,1,38623630
CHEMBL53463,1.0,abstract,1,34362890
CHEMBL384467,1.0,abstract,1,36778300
CHEMBL3039507,1.0,abstract,1,41531229
CHEMBL3989971,1.0,abstract,2,32341362
CHEMBL1200689,1.0,abstract,1,34499902
CHEMBL3989971,1.0,abstract,1,32110749
CHEMBL1536,1.0,abstract,1,33503443
CHEMBL1201631,1.0,abstract,1,33503443
CHEMBL1201631,1.0,abstract,1,32125563
CHEMBL384467,1.0,abstract,1,35690305
CHEMBL118,1.0,abstract,1,38300288
CHEMBL198362,1.0,abstract,1,37268884
CHEMBL1200689,1.0,abstract,1,37268884
CHEMBL1201631,1.0,abstract,1,39106421
CHEMBL1201631,1.0,abstract,1,35056647
CHEMBL1201631,1.0,abstract,1,32065783
CHEMBL1201631,1.0,abstract,1,37397515
CHEMBL1201631,1.0,abstract,1,38250316
CHEMBL1201631,1.0,abstract,1,38004353
CHEMBL1201631,1.0,abstract,1,38799237
CHEMBL1201631,1.0,abstract,1,35921057
CHEMBL1201631,1.0,abstract,1,32899357
CHEMBL1201631,1.0,abstract,1,34615771
CHEMBL1201631,1.0,abstract,1,39125318
CHEMBL1200854,1.0,abstract,1,34204799
CHEMBL1201631,1.0,abstract,1,37926347
CHEMBL500468,1.0,abstract,1,37926347
CHEMBL1201631,1.0,abstract,1,32927496
CHEMBL1201631,1.0,abstract,1,41082155
CHEMBL1201631,1.0,abstract,1,41690624
CHEMBL1201631,1.0,abstract,1,33551872
CHEMBL1201631,1.0,abstract,1,36144859
CHEMBL1201631,1.0,abstract,1,41028183
CHEMBL1201631,1.0,abstract,1,35013505
CHEMBL109,1.0,abstract,1,35276837
CHEMBL1201631,1.0,abstract,1,35276837
CHEMBL1201631,1.0,abstract,1,32339379
CHEMBL1201631,1.0,abstract,1,30451000
CHEMBL1201631,1.0,abstract,1,31642417
CHEMBL1201631,1.0,abstract,1,32876087
CHEMBL1201631,1.0,abstract,1,36351292
CHEMBL1200689,1.0,abstract,1,35664415
CHEMBL1201631,1.0,abstract,1,35664415
CHEMBL1201631,1.0,abstract,1,38269524
CHEMBL1200689,1.0,abstract,1,37392374
CHEMBL1201631,1.0,abstract,1,33112829
CHEMBL1201631,1.0,abstract,1,38129878
CHEMBL1201631,1.0,abstract,1,32420889
CHEMBL1201631,1.0,abstract,1,31969813
CHEMBL1201631,1.0,abstract,1,35164782
CHEMBL1201631,1.0,abstract,1,36142528
CHEMBL109,1.0,abstract,1,33242193
CHEMBL1213492,1.0,abstract,1,40945272
CHEMBL576982,1.0,abstract,1,39297694
CHEMBL1743054,1.0,abstract,1,37431762
CHEMBL1201572,1.0,abstract,1,36736320
CHEMBL1201581,1.0,abstract,1,39739648
CHEMBL3137309,1.0,abstract,1,40009487
CHEMBL1201580,1.0,abstract,1,38866553
CHEMBL1201581,1.0,abstract,1,38866553
CHEMBL1201572,1.0,abstract,1,38866553
CHEMBL1201833,1.0,abstract,1,38866553
CHEMBL1201631,1.0,abstract,1,37407724
CHEMBL1201581,1.0,abstract,1,41724367
CHEMBL1201580,1.0,abstract,1,41724367
CHEMBL1201831,1.0,abstract,1,41724367
CHEMBL635,1.0,abstract,1,34727862
CHEMBL1201580,1.0,abstract,1,34727862
CHEMBL1201580,1.0,abstract,1,39626995
CHEMBL1200659,1.0,abstract,1,37133467
CHEMBL1201580,1.0,abstract,1,40485573
CHEMBL1201572,1.0,abstract,1,40485573
CHEMBL1201581,1.0,abstract,1,40485573
CHEMBL1370,1.0,abstract,1,41456829
CHEMBL383824,1.0,abstract,1,38391050
CHEMBL1201581,1.0,abstract,1,35631594
CHEMBL1201580,1.0,abstract,1,35631594
CHEMBL1201580,1.0,abstract,1,41838193
CHEMBL1201580,1.0,abstract,1,36243888
CHEMBL1201572,1.0,abstract,1,36243888
CHEMBL1201581,1.0,abstract,1,36243888
CHEMBL1201581,1.0,abstract,1,33051647
CHEMBL1201580,1.0,abstract,1,33051647
CHEMBL1201831,1.0,abstract,1,33051647
CHEMBL221959,1.0,abstract,1,38335182
CHEMBL1201580,1.0,abstract,1,38335182
CHEMBL1201572,1.0,abstract,1,35843573
CHEMBL1201581,1.0,abstract,1,35843573
CHEMBL1201580,1.0,abstract,1,35843573
CHEMBL140,1.0,abstract,1,33016914
CHEMBL1201572,1.0,abstract,1,33016914
CHEMBL1201581,1.0,abstract,1,33016914
CHEMBL1201580,1.0,abstract,1,33016914
CHEMBL1201833,1.0,abstract,1,33016914
CHEMBL1201580,1.0,abstract,1,40371340
CHEMBL1201581,1.0,abstract,1,40371340
CHEMBL1201572,1.0,abstract,1,40371340
CHEMBL1201833,1.0,abstract,1,40371340
CHEMBL1201831,1.0,abstract,1,40371340
CHEMBL1201580,1.0,abstract,1,35336028
CHEMBL1201833,1.0,abstract,1,35336028
CHEMBL1201581,1.0,abstract,1,30707148
CHEMBL1201580,1.0,abstract,1,30707148
CHEMBL1201580,1.0,abstract,1,39484757
CHEMBL1201581,1.0,abstract,1,33520903
CHEMBL1201580,1.0,abstract,1,33520903
CHEMBL1201581,1.0,abstract,1,35427284
CHEMBL1201580,1.0,abstract,1,35427284
CHEMBL1201572,1.0,abstract,1,36186984
CHEMBL1201580,1.0,abstract,1,34334710
CHEMBL1201581,1.0,abstract,1,34334710
CHEMBL118,1.0,abstract,1,34895043
CHEMBL1201580,1.0,abstract,1,34513612
CHEMBL1201581,1.0,abstract,1,34513612
CHEMBL1201572,1.0,abstract,1,34513612
CHEMBL1201833,1.0,abstract,1,34513612
CHEMBL1201572,1.0,abstract,1,36297637
CHEMBL1201580,1.0,abstract,1,39065754
CHEMBL1201572,1.0,abstract,1,39065754
CHEMBL1201581,1.0,abstract,1,39065754
CHEMBL1201833,1.0,abstract,1,39065754
CHEMBL1201580,1.0,abstract,1,38415452
CHEMBL1201581,1.0,abstract,1,34402108
CHEMBL1201580,1.0,abstract,1,34402108
CHEMBL1201631,1.0,abstract,1,40174483
CHEMBL1201581,1.0,abstract,1,37001957
CHEMBL1201580,1.0,abstract,1,37001957
CHEMBL1201572,1.0,abstract,1,37001957
CHEMBL1201581,1.0,abstract,1,32351392
CHEMBL1201572,1.0,abstract,1,32351392
CHEMBL1201580,1.0,abstract,1,32351392
CHEMBL1551,1.0,abstract,1,40009662
CHEMBL1873475,1.0,abstract,1,39280007
CHEMBL413,1.0,abstract,1,37395601
CHEMBL112,1.0,abstract,1,33945827
CHEMBL20,1.0,abstract,1,40285351
CHEMBL1789844,1.0,abstract,1,26418961
CHEMBL1229517,1.0,abstract,1,26418961
CHEMBL2028663,1.0,abstract,1,26418961
CHEMBL3137343,1.0,abstract,1,26418961
CHEMBL2108738,1.0,abstract,1,26418961
CHEMBL1201581,1.0,abstract,1,35133890
CHEMBL1201580,1.0,abstract,1,35133890
CHEMBL3301610,1.0,abstract,1,40774352
CHEMBL3137343,1.0,abstract,1,35758935
CHEMBL941,1.0,abstract,1,32513400
CHEMBL1229517,1.0,abstract,1,32513400
CHEMBL2108738,1.0,abstract,1,41350689
CHEMBL3707227,1.0,abstract,2,36599350
CHEMBL1789941,1.0,abstract,1,32679107
CHEMBL3813873,1.0,abstract,1,37539077
CHEMBL1200761,1.0,abstract,1,34610348
CHEMBL4303525,1.0,abstract,1,40264664
CHEMBL516,1.0,abstract,1,40264664
CHEMBL635,1.0,abstract,1,40550451
CHEMBL1201631,1.0,abstract,1,32526588
CHEMBL650,1.0,abstract,1,39110029
CHEMBL1536,1.0,abstract,1,33722593
CHEMBL554,1.0,abstract,1,35177646
CHEMBL1743070,1.0,abstract,1,33628091
CHEMBL1983268,1.0,abstract,1,38118409
CHEMBL4297608,1.0,abstract,2,33223823
CHEMBL1536,1.0,abstract,1,33223823
CHEMBL1201631,1.0,abstract,1,39496966
CHEMBL440084,1.0,abstract,1,37233993
CHEMBL6068492,1.0,abstract,1,35421682
CHEMBL413,1.0,abstract,1,37150865
CHEMBL1467,1.0,abstract,1,31839209
CHEMBL1200865,1.0,abstract,2,40032104
CHEMBL502835,1.0,abstract,1,35351468
CHEMBL41,1.0,abstract,1,38492365
CHEMBL187266,1.0,abstract,1,39847657
CHEMBL45,1.0,abstract,1,37741253
CHEMBL140,1.0,abstract,1,36270255
CHEMBL1201631,1.0,abstract,1,34211180
CHEMBL5314341,1.0,abstract,1,34211180
CHEMBL189963,1.0,abstract,1,37068218
CHEMBL1082407,1.0,abstract,1,37147019
CHEMBL3707227,1.0,abstract,2,37147019
CHEMBL189963,1.0,abstract,1,34520734
CHEMBL1091644,1.0,abstract,1,33023892
CHEMBL1229517,1.0,abstract,1,38965534
CHEMBL1423,1.0,abstract,1,36352191
CHEMBL553,1.0,abstract,1,37863665
CHEMBL5416410,1.0,abstract,1,38981018
CHEMBL608533,1.0,abstract,1,37816716
CHEMBL235191,1.0,abstract,2,36639156
CHEMBL59,1.0,abstract,1,38246990
CHEMBL255863,1.0,abstract,1,39081669
CHEMBL3987016,1.0,abstract,1,39307412
CHEMBL53463,1.0,abstract,1,37871668
CHEMBL3301622,1.0,abstract,1,38284896
CHEMBL3622533,1.0,abstract,1,40229260
CHEMBL103,1.0,abstract,1,39755262
CHEMBL3353410,1.0,abstract,1,39721017
CHEMBL1082407,1.0,abstract,1,40154619
CHEMBL553,1.0,abstract,1,41495830
CHEMBL507361,1.0,abstract,1,41495830
CHEMBL3137309,1.0,abstract,1,39334157
CHEMBL53463,1.0,abstract,1,38418543
CHEMBL1079175,1.0,abstract,1,39852970
CHEMBL2364626,1.0,abstract,1,36230763
CHEMBL4303201,1.0,abstract,1,36681369
CHEMBL3353410,1.0,abstract,1,36681369
CHEMBL1336,1.0,abstract,1,38310091
CHEMBL3809489,1.0,abstract,1,38677641
CHEMBL3707227,1.0,abstract,1,38677641
CHEMBL1200511,1.0,abstract,1,37396176
CHEMBL3809489,1.0,abstract,1,38725107
CHEMBL3809489,1.0,abstract,1,39288830
CHEMBL3809489,1.0,abstract,1,35492873
